GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1298173455,20260408,202604,2026,2026.2685,UKR,UKRAINE,UKR,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,060,060,06,2,6.0,2,1,2,-6.51890482398953,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260408124500,https://www.naturalnews.com/2026-04-08-russia-accused-of-arming-iran-israeli-grid-targets.html
1298173456,20260408,202604,2026,2026.2685,UKR,UKRAINE,UKR,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,060,060,06,2,6.0,2,1,2,-6.51890482398953,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Shahed, Fars, Iran",IR,IR07,25307,28.5934,52.2295,-3083999,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260408124500,https://www.naturalnews.com/2026-04-08-russia-accused-of-arming-iran-israeli-grid-targets.html
1298173457,20260408,202604,2026,2026.2685,UKR,UKRAINE,UKR,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,060,060,06,2,6.0,6,1,6,-6.51890482398953,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Shahed, Fars, Iran",IR,IR07,25307,28.5934,52.2295,-3083999,4,"Shahed, Fars, Iran",IR,IR07,25307,28.5934,52.2295,-3083999,20260408124500,https://www.naturalnews.com/2026-04-08-russia-accused-of-arming-iran-israeli-grid-targets.html
1298173458,20260408,202604,2026,2026.2685,UKR,UKRAINE,UKR,,,,,,,,JPN,JAPAN,JPN,,,,,,,,1,057,057,05,1,8.0,8,1,8,3.6697247706422,1,Ukraine,UP,UP,,49,32,UP,1,Japan,JA,JA,,36,138,JA,1,Ukraine,UP,UP,,49,32,UP,20260408124500,https://en.apa.az/cis-countries/russia-summons-japans-ambassador-over-uav-cooperation-with-ukraine-500438
1298173459,20260408,202604,2026,2026.2685,UKR,UKRAINE,UKR,,,,,,,,JPN,JAPAN,JPN,,,,,,,,1,057,057,05,1,8.0,2,1,2,3.6697247706422,1,Ukraine,UP,UP,,49,32,UP,1,Ukraine,UP,UP,,49,32,UP,1,Japan,JA,JA,,36,138,JA,20260408124500,https://en.apa.az/cis-countries/russia-summons-japans-ambassador-over-uav-cooperation-with-ukraine-500438
1298173460,20260408,202604,2026,2026.2685,UKR,UKRAINE,UKR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,046,046,04,1,7.0,10,1,10,-3.19148936170213,1,Ukraine,UP,UP,,49,32,UP,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,Ukraine,UP,UP,,49,32,UP,20260408124500,https://www.bssnews.net/international/375688
1298173461,20260408,202604,2026,2026.2685,UKR,UKRAINIAN,UKR,,,,,,,,TUR,ISTANBUL,TUR,,,,,,,,0,042,042,04,1,1.9,8,1,8,1.22199592668025,1,Ukraine,UP,UP,,49,32,UP,4,"Istanbul, Istanbul, Turkey",TU,TU34,27897,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,27897,41.0186,28.9647,-755070,20260408124500,https://www.hurriyetdailynews.com/erdogan-spains-sanchez-discuss-ties-regional-issues-220783
1298173462,20260408,202604,2026,2026.2685,UKR,UKRAINE,UKR,,,,,,,,TUR,ISTANBUL,TUR,,,,,,,,0,042,042,04,1,1.9,2,1,2,1.22199592668025,1,Ukraine,UP,UP,,49,32,UP,1,Ukraine,UP,UP,,49,32,UP,1,Ukraine,UP,UP,,49,32,UP,20260408124500,https://www.hurriyetdailynews.com/erdogan-spains-sanchez-discuss-ties-regional-issues-220783
1298173463,20260408,202604,2026,2026.2685,UKR,UKRAINE,UKR,,,,,,,,TUR,TURKEY,TUR,,,,,,,,0,043,043,04,1,2.8,4,1,4,1.22199592668025,1,Ukraine,UP,UP,,49,32,UP,4,"Ankara, Ankara, Turkey",TU,TU68,27516,39.9272,32.8644,-735338,1,Ukraine,UP,UP,,49,32,UP,20260408124500,https://www.hurriyetdailynews.com/erdogan-spains-sanchez-discuss-ties-regional-issues-220783
1298173464,20260408,202604,2026,2026.2685,UKR,UKRAINIAN,UKR,,,,,,,,UKRGOV,UKRAINE,UKR,,,,,GOV,,,0,190,190,19,4,-10.0,4,1,4,-6.51890482398953,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,20260408124500,https://www.naturalnews.com/2026-04-08-russia-accused-of-arming-iran-israeli-grid-targets.html
1298173465,20260408,202604,2026,2026.2685,UKRGOV,UKRAINIAN,UKR,,,,,GOV,,,,,,,,,,,,,0,190,190,19,4,-10.0,6,1,6,-6.51890482398953,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,0,,,,,,,,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,20260408124500,https://www.naturalnews.com/2026-04-08-russia-accused-of-arming-iran-israeli-grid-targets.html
1298173466,20260408,202604,2026,2026.2685,UKRGOV,UKRAINE,UKR,,,,,GOV,,,UKR,UKRAINIAN,UKR,,,,,,,,0,190,190,19,4,-10.0,4,1,4,-6.51890482398953,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,20260408124500,https://www.naturalnews.com/2026-04-08-russia-accused-of-arming-iran-israeli-grid-targets.html
1298173467,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,4,1,4,-1.8465909090909,3,"Salt Lake County, Utah, United States",US,USUT,UT035,40.6255,-111.876,1448031,0,,,,,,,,3,"Salt Lake County, Utah, United States",US,USUT,,40.6255,-111.876,1448031,20260408124500,https://www.yahoo.com/news/articles/uncertainty-swirls-around-salt-lake-120453346.html
1298173468,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,4,1,4,2.76134122287968,3,"Santa Monica, California, United States",US,USCA,CA037,34.0195,-118.491,1652792,0,,,,,,,,3,"Santa Monica, California, United States",US,USCA,,34.0195,-118.491,1652792,20260408124500,https://www.smdp.com/santa-monicas-wild-birds-unlimited-store-up-for-sale-as-founder-plans-retirement/
1298173469,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,1,1,1,-3.43318747896331,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260408124500,https://www.tribuneindia.com/liveblog/top-headlines/iran-israel-war-live-updates-us-iran-agree-to-2-week-ceasefire-as-trump-seizes-diplomatic-offramp/
1298173470,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,4,1,4,1.51300236406619,1,Jordan,JO,JO,,31,36,JO,0,,,,,,,,1,Jordan,JO,JO,,31,36,JO,20260408124500,https://www.latimes.com/lifestyle/story/2026-04-08/keita-design-fallen-trees-get-new-life-as-midcentury-inspired-furnishings-in-la
1298173471,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,011,011,01,1,-0.1,1,1,1,-1.60427807486631,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,0,,,,,,,,3,"Leon County, Florida, United States",US,USFL,,30.4946,-84.2082,306916,20260408124500,https://www.orlandosentinel.com/2026/04/08/criminal-hope-florida-probe-appears-to-be-wrapped-but-irs-inquiry-could-soon-begin/
1298173472,20260408,202604,2026,2026.2685,USA,THE US,USA,,,,,,,,,,,,,,,,,,1,012,012,01,1,-0.4,10,1,10,-4.68521229868229,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,0,,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,20260408124500,https://www.idiva.com/entertainment/tv/samay-raina-almost-lost-rs-8-crore-anxiety-attacks-after-indias-got-latent-row/18096194
1298173473,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,012,012,01,1,-0.4,8,1,8,-4.9618320610687,3,"Mauna Kea, Hawaii, United States",US,USHI,,20.9228,-156.311,363210,0,,,,,,,,3,"Mauna Kea, Hawaii, United States",US,USHI,,20.9228,-156.311,363210,20260408124500,https://www.seattletimes.com/nation-world/hawai%CA%BBi-still-reeling-from-floods-is-facing-another-powerful-storm/
1298173474,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,012,012,01,1,-0.4,1,1,1,-0.79155672823219,1,Ukraine,UP,UP,,49,32,UP,0,,,,,,,,1,Ukraine,UP,UP,,49,32,UP,20260408124500,https://www.ibtimes.co.uk/why-first-lady-melania-trump-taking-over-kristi-noems-56m-jet-1790730
1298173475,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,013,013,01,1,0.4,4,1,4,-1.60427807486631,3,"San Francisco, California, United States",US,USCA,CA075,37.7749,-122.419,277593,0,,,,,,,,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,20260408124500,https://www.orlandosentinel.com/2026/04/08/criminal-hope-florida-probe-appears-to-be-wrapped-but-irs-inquiry-could-soon-begin/
1298173476,20260408,202604,2026,2026.2685,USA,TEXAS,USA,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,1,1,1,-2.09923664122138,3,"Lubbock, Texas, United States",US,USTX,TX303,33.5779,-101.855,1374760,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260408124500,https://www.latimes.com/politics/story/2026-04-08/texas-expansion-new-mexico-secession
1298173477,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,2,1,2,-3.72340425531915,3,"Capitol Hill, District of Columbia, United States",US,USDC,DC001,38.889,-77.0003,529313,0,,,,,,,,3,"Capitol Hill, District of Columbia, United States",US,USDC,,38.889,-77.0003,529313,20260408124500,https://www.seattletimes.com/nation-world/nation-politics/to-boost-military-budget-trump-targets-popular-programs-at-home/
1298173478,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,036,036,03,1,4.0,6,1,6,2.77777777777778,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,0,,,,,,,,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20260408124500,https://www.mchnews.com/articles/community-calendar-829/
1298173479,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,040,040,04,1,1.0,4,1,4,0.23980815347722,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,0,,,,,,,,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20260408124500,https://hiphopdx.com/news/kanye-west-verzuz-battle-nobody-beats-him/
1298173480,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,2,1,2,2.58697591436217,3,"Talkeetna, Alaska, United States",US,USAK,AK170,62.3239,-150.109,1410591,0,,,,,,,,3,"Talkeetna, Alaska, United States",US,USAK,AK170,62.3239,-150.109,1410591,20260408124500,https://northernvirginiamag.com/things-to-do/travel/2026/04/08/discover-5-destinations-with-direct-flights-from-northern-virginia-airports/
1298173481,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,4,1,4,2.58697591436217,3,"Talkeetna, Alaska, United States",US,USAK,AK170,62.3239,-150.109,1410591,0,,,,,,,,3,"Kenai Fjords National Park, Alaska, United States",US,USAK,,59.9178,-149.971,1419645,20260408124500,https://northernvirginiamag.com/things-to-do/travel/2026/04/08/discover-5-destinations-with-direct-flights-from-northern-virginia-airports/
1298173482,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,1,1,1,-0.79155672823219,1,Ukraine,UP,UP,,49,32,UP,0,,,,,,,,1,Ukraine,UP,UP,,49,32,UP,20260408124500,https://www.ibtimes.co.uk/why-first-lady-melania-trump-taking-over-kristi-noems-56m-jet-1790730
1298173483,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,043,043,04,1,2.8,12,3,12,-5.87086114644859,3,"Long Island, California, United States",US,USCA,CA067,38.1669,-121.625,227575,0,,,,,,,,3,"Long Island, California, United States",US,USCA,,38.1669,-121.625,227575,20260408124500,https://www.nbcbayarea.com/news/national-international/will-rex-heuermann-make-statement-gilgo-beach-murders-guilty-plea/4065443/
1298173484,20260408,202604,2026,2026.2685,USA,OREGON,USA,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,7,1,7,-3.11111111111111,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR,0,,,,,,,,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR,20260408124500,https://www.ibtimes.co.uk/new-tax-day-deadline-april-9-paper-filers-1790727
1298173485,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,046,046,04,1,7.0,2,1,2,1.68970814132105,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,0,,,,,,,,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,20260408124500,https://technical.ly/civics/rick-nucci-on-boomi-guru-and-why-he-keeps-choosing-philly-over-silicon-valley/
1298173486,20260408,202604,2026,2026.2685,USA,NEBRASKA,USA,,,,,,,,,,,,,,,,,,1,070,070,07,2,7.0,7,1,7,1.71779141104295,2,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE,0,,,,,,,,2,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE,20260408124500,https://nebraskapublicmedia.org/en/news/news-articles/a-growing-number-of-teens-are-aging-out-of-foster-care-this-omaha-coffee-shop-offers-a-lifeline/
1298173487,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,071,071,07,2,7.4,4,1,4,-2.16368767638758,3,"World Bank, District of Columbia, United States",US,USDC,DC001,38.899,-77.0422,2002658,0,,,,,,,,3,"World Bank, District of Columbia, United States",US,USDC,,38.899,-77.0422,2002658,20260408124500,https://www.cnbcafrica.com/media/7775648076799/world-bank-groups-ajay-banga-on-jobs-challenge-
1298173488,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,071,071,07,2,7.4,1,1,1,-1.60427807486631,3,"San Francisco, California, United States",US,USCA,CA075,37.7749,-122.419,277593,0,,,,,,,,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260408124500,https://www.orlandosentinel.com/2026/04/08/criminal-hope-florida-probe-appears-to-be-wrapped-but-irs-inquiry-could-soon-begin/
1298173489,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,071,071,07,2,7.4,2,1,2,-3.72340425531915,3,"Capitol Hill, District of Columbia, United States",US,USDC,DC001,38.889,-77.0003,529313,0,,,,,,,,3,"Capitol Hill, District of Columbia, United States",US,USDC,,38.889,-77.0003,529313,20260408124500,https://www.seattletimes.com/nation-world/nation-politics/to-boost-military-budget-trump-targets-popular-programs-at-home/
1298173490,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,071,071,07,2,7.4,2,1,2,-3.72340425531915,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,0,,,,,,,,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260408124500,https://www.seattletimes.com/nation-world/nation-politics/to-boost-military-budget-trump-targets-popular-programs-at-home/
1298173491,20260408,202604,2026,2026.2685,USA,THE US,USA,,,,,,,,,,,,,,,,,,1,0871,087,08,2,9.0,8,1,8,-4.71204188481676,1,India,IN,IN,,20,77,IN,0,,,,,,,,1,India,IN,IN,,20,77,IN,20260408124500,https://www.moneycontrol.com/news/india/india-seeks-return-of-stranded-vessels-in-strait-of-hormuz-after-ceasefire-announcement-13883705.html
1298173492,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,090,090,09,2,-2.0,4,1,4,2.58697591436217,3,"Henderson Beach, Florida, United States",US,USFL,FL057,27.9265,-82.5231,2483446,0,,,,,,,,3,"Henderson Beach, Florida, United States",US,USFL,,27.9265,-82.5231,2483446,20260408124500,https://northernvirginiamag.com/things-to-do/travel/2026/04/08/discover-5-destinations-with-direct-flights-from-northern-virginia-airports/
1298173493,20260408,202604,2026,2026.2685,USA,ARIZONA,USA,,,,,,,,,,,,,,,,,,0,1014,101,10,3,-5.0,5,1,5,-2.64550264550264,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,0,,,,,,,,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,20260408124500,https://www.12news.com/article/news/crime/woman-arrested-in-2025-road-rage-shooting-phoenix-arizona/75-08f63b12-18b0-44b9-b611-f4e25b4d34c7
1298173494,20260408,202604,2026,2026.2685,USA,ILLINOIS,USA,,,,,,,,,,,,,,,,,,0,110,110,11,3,-2.0,2,1,2,-2.09923664122138,3,"Lubbock, Texas, United States",US,USTX,TX303,33.5779,-101.855,1374760,0,,,,,,,,3,"Lubbock, Texas, United States",US,USTX,TX303,33.5779,-101.855,1374760,20260408124500,https://www.latimes.com/politics/story/2026-04-08/texas-expansion-new-mexico-secession
1298173495,20260408,202604,2026,2026.2685,USA,ILLINOIS,USA,,,,,,,,,,,,,,,,,,0,110,110,11,3,-2.0,8,1,8,-2.09923664122138,1,Mexico,MX,MX,,23,-102,MX,0,,,,,,,,1,Mexico,MX,MX,,23,-102,MX,20260408124500,https://www.latimes.com/politics/story/2026-04-08/texas-expansion-new-mexico-secession
1298173496,20260408,202604,2026,2026.2685,USA,PHOENIX,USA,,,,,,,,,,,,,,,,,,1,111,111,11,3,-2.0,2,1,2,-2.64550264550264,3,"Phoenix, Arizona, United States",US,USAZ,AZ013,33.4484,-112.074,44784,0,,,,,,,,3,"Phoenix, Arizona, United States",US,USAZ,AZ013,33.4484,-112.074,44784,20260408124500,https://www.12news.com/article/news/crime/woman-arrested-in-2025-road-rage-shooting-phoenix-arizona/75-08f63b12-18b0-44b9-b611-f4e25b4d34c7
1298173497,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,111,111,11,3,-2.0,4,1,4,-4.96277915632754,2,"Oklahoma, United States",US,USOK,,35.5376,-96.9247,OK,0,,,,,,,,2,"Oklahoma, United States",US,USOK,,35.5376,-96.9247,OK,20260408124500,https://www.kgou.org/show/oklahoma-watch-long-story-short/2026-04-08/long-story-short-national-landlord-left-oklahoma-family-in-barely-habitable-home-then-evicted-them-for-withholding-rent
1298173498,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,112,112,11,3,-2.0,4,1,4,-4.96277915632754,2,"Oklahoma, United States",US,USOK,,35.5376,-96.9247,OK,0,,,,,,,,2,"Oklahoma, United States",US,USOK,,35.5376,-96.9247,OK,20260408124500,https://www.kgou.org/show/oklahoma-watch-long-story-short/2026-04-08/long-story-short-national-landlord-left-oklahoma-family-in-barely-habitable-home-then-evicted-them-for-withholding-rent
1298173499,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,114,114,11,3,-2.0,4,1,4,0.85470085470085,3,"Walhalla, South Carolina, United States",US,USSC,SC073,34.7648,-83.064,1230451,0,,,,,,,,3,"Walhalla, South Carolina, United States",US,USSC,SC073,34.7648,-83.064,1230451,20260408124500,https://wgog.com/spring-cycle-for-spending-tourist-tax-dollars/
1298173500,20260408,202604,2026,2026.2685,USA,UTAH,USA,,,,,,,,,,,,,,,,,,0,120,120,12,3,-4.0,1,1,1,-1.8465909090909,3,"Salt Lake County, Utah, United States",US,USUT,UT035,40.6255,-111.876,1448031,0,,,,,,,,3,"Salt Lake County, Utah, United States",US,USUT,,40.6255,-111.876,1448031,20260408124500,https://www.yahoo.com/news/articles/uncertainty-swirls-around-salt-lake-120453346.html
1298173501,20260408,202604,2026,2026.2685,USA,UTAH,USA,,,,,,,,,,,,,,,,,,0,120,120,12,3,-4.0,7,1,7,-1.8465909090909,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,0,,,,,,,,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,20260408124500,https://www.yahoo.com/news/articles/uncertainty-swirls-around-salt-lake-120453346.html
1298173502,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,172,172,17,4,-5.0,6,1,6,2.58697591436217,3,"Talkeetna, Alaska, United States",US,USAK,AK170,62.3239,-150.109,1410591,0,,,,,,,,3,"Anchorage, Alaska, United States",US,USAK,AK020,61.2181,-149.9,1398242,20260408124500,https://northernvirginiamag.com/things-to-do/travel/2026/04/08/discover-5-destinations-with-direct-flights-from-northern-virginia-airports/
1298173503,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,020,020,02,1,3.0,1,1,1,4.8728813559322,1,South Africa,SF,SF,,-30,26,SF,1,South Africa,SF,SF,,-30,26,SF,1,South Africa,SF,SF,,-30,26,SF,20260408124500,https://www.cnbcafrica.com/media/7775645915833/south-africas-cloud-outsourcing-and-ai-drive-it-industry-expansion
1298173504,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,020,020,02,1,3.0,2,1,2,4.8728813559322,1,United States,US,US,,39.828175,-98.5795,US,1,South Africa,SF,SF,,-30,26,SF,1,South Africa,SF,SF,,-30,26,SF,20260408124500,https://www.cnbcafrica.com/media/7775645915833/south-africas-cloud-outsourcing-and-ai-drive-it-industry-expansion
1298173505,20260408,202604,2026,2026.2685,USA,AMERICAN,USA,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,042,042,04,1,1.9,3,1,3,3.28083989501312,3,"Germantown, Pennsylvania, United States",US,USPA,PA001,39.7693,-77.148,1175560,3,"Germantown, Pennsylvania, United States",US,USPA,PA001,39.7693,-77.148,1175560,3,"Germantown, Pennsylvania, United States",US,USPA,PA001,39.7693,-77.148,1175560,20260408124500,https://technical.ly/entrepreneurship/alisons-tea-room-pop-up-chestnut-hill-grow-philly/
1298173506,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,043,043,04,1,2.8,2,1,2,3.28083989501312,3,"Germantown, Pennsylvania, United States",US,USPA,PA001,39.7693,-77.148,1175560,3,"Germantown, Pennsylvania, United States",US,USPA,PA001,39.7693,-77.148,1175560,3,"Germantown, Pennsylvania, United States",US,USPA,PA001,39.7693,-77.148,1175560,20260408124500,https://technical.ly/entrepreneurship/alisons-tea-room-pop-up-chestnut-hill-grow-philly/
1298173507,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,100,100,10,3,-5.0,1,1,1,4.8728813559322,1,South Africa,SF,SF,,-30,26,SF,1,South Africa,SF,SF,,-30,26,SF,1,South Africa,SF,SF,,-30,26,SF,20260408124500,https://www.cnbcafrica.com/media/7775645915833/south-africas-cloud-outsourcing-and-ai-drive-it-industry-expansion
1298173508,20260408,202604,2026,2026.2685,USA,UNITED STATES,USA,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,100,100,10,3,-5.0,2,1,2,4.8728813559322,1,United States,US,US,,39.828175,-98.5795,US,1,South Africa,SF,SF,,-30,26,SF,1,South Africa,SF,SF,,-30,26,SF,20260408124500,https://www.cnbcafrica.com/media/7775645915833/south-africas-cloud-outsourcing-and-ai-drive-it-industry-expansion
1298173509,20260408,202604,2026,2026.2685,USA,AMERICAN,USA,,,,,,,,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,1,043,043,04,1,2.8,6,1,6,-0.59171597633136,1,United States,US,US,,39.828175,-98.5795,US,1,United Arab Emirates,AE,AE,,24,54,AE,1,Saudi Arabia,SA,SA,,25,45,SA,20260408124500,https://www.dailysabah.com/opinion/op-ed/islamabad-talks-pakistan-backed-by-china-leads-usiran-peace
1298173510,20260408,202604,2026,2026.2685,USA,AMERICAN,USA,,,,,,,,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,1,043,043,04,1,2.8,4,1,4,-0.59171597633136,1,United States,US,US,,39.828175,-98.5795,US,1,Bahrain,BA,BA,,26,50.5,BA,1,Saudi Arabia,SA,SA,,25,45,SA,20260408124500,https://www.dailysabah.com/opinion/op-ed/islamabad-talks-pakistan-backed-by-china-leads-usiran-peace
1298173511,20260408,202604,2026,2026.2685,USA,AMERICAN,USA,,,,,,,,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,1,190,190,19,4,-10.0,6,1,6,-0.59171597633136,1,United States,US,US,,39.828175,-98.5795,US,1,United Arab Emirates,AE,AE,,24,54,AE,1,United States,US,US,,39.828175,-98.5795,US,20260408124500,https://www.dailysabah.com/opinion/op-ed/islamabad-talks-pakistan-backed-by-china-leads-usiran-peace
1298173512,20260408,202604,2026,2026.2685,USA,AMERICAN,USA,,,,,,,,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,1,190,190,19,4,-10.0,4,1,4,-0.59171597633136,1,United States,US,US,,39.828175,-98.5795,US,1,Bahrain,BA,BA,,26,50.5,BA,1,United States,US,US,,39.828175,-98.5795,US,20260408124500,https://www.dailysabah.com/opinion/op-ed/islamabad-talks-pakistan-backed-by-china-leads-usiran-peace
